t_6B.1,t_6B.1A.2,t_6B.1A.3,t_6B.1A.4,t_6B.1A.5a,t_6B.1A.5a1,t_6B.1A.5a2,t_6B.1A.5b,t_6B.1A.6,t_6B.1A.7,t_pre-6B.1,c_6B.1,c_6B.1A.2,c_6B.1A.3,c_6B.1A.4,c_6B.1A.5a,c_6B.1A.5a1,c_6B.1A.5a2,c_6B.1A.5b,c_6B.1A.6,c_6B.1A.7,c_pre-6B.1,k_6B.1,k_6B.1A.2,k_6B.1A.3,k_6B.1A.4,k_6B.1A.5a,k_6B.1A.5a1,k_6B.1A.5a2,k_6B.1A.5b,k_6B.1A.6,k_6B.1A.7,k_pre-6B.1,qt_6B.1,qt_6B.1A.2,qt_6B.1A.3,qt_6B.1A.4,qt_6B.1A.5a,qt_6B.1A.5a1,qt_6B.1A.5a2,qt_6B.1A.5b,qt_6B.1A.6,qt_6B.1A.7,qt_pre-6B.1
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,0.9385202471835892,1.0e-10,1.0000000016660515e-10,1.0000000001592641e-10,6.428867561601263e-7,0.312500000096875,1.0000000001667688e-10,0.312500000096875,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0e-10,1.0000000132093655e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0111392050689539e-10,1.0468110505263715,1.0000000014029908e-10,1.0000000001341172e-10,5.877907484892584e-7,0.312500000096875,1.0000000001524744e-10,0.312500000096875,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000001309506e-10,1.607966890423576e-7,0.9385202471751057,1.0e-10,6.428867561601263e-7,0.312500000096875,1.0000000001667688e-10,0.312500000096875,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0000000420532424e-10,1.0000000132093655e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000699329e-10,8.59184105248548e-8,1.0000228854400641e-10,1.1550985955733166,3.4337364209445065e-7,0.312500000096875,1.0000000000890612e-10,0.312500000096875,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0000000206850927e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000699329e-10,8.59184105248548e-8,1.0000000097329257e-10,0.00024555569105161855,5.493378273511211e-7,1.0e-10,1.0000000000890612e-10,0.312500000096875,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0000000413701856e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000699329e-10,8.59184105248548e-8,1.0000000097329257e-10,0.00024555569105161855,3.7279709713111785e-7,0.62500000009375,1.0000000000890612e-10,0.312500000096875,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0000000413701856e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000699329e-10,8.59184105248548e-8,1.0000000097329257e-10,0.00024555569105161855,3.4337364209445065e-7,0.312500000096875,1.000000000142498e-10,1.0e-10,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0000000413701856e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000699329e-10,8.59184105248548e-8,1.0000000097329257e-10,0.00024555569105161855,3.4337364209445065e-7,0.312500000096875,1.0000000000814273e-10,0.62500000009375,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0000000413701856e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000699329e-10,8.59184105248548e-8,1.0000000097329257e-10,0.00024555569105161855,3.4337364209445065e-7,0.312500000096875,1.0000000000890612e-10,0.312500000096875,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0000000413701856e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000699329e-10,8.59184105248548e-8,1.0000000097329257e-10,0.00024555569105161855,3.4337364209445065e-7,0.312500000096875,1.0000000000890612e-10,0.312500000096875,1.0057903547935916,0.00043955821090442223,1.0e-10,1.0000000413701856e-10,1.0000000002627942e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,2012-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171386190155525,1.0e-10,1.0000000000639386e-10,7.856254676558153e-8,1.000000008196148e-10,0.00020678375562241565,3.1395018705778344e-7,1.0e-10,1.0000000000814274e-10,1.0e-10,1.0057903547935916,0.00025117616337395557,1.0e-10,1.0e-10,1.0000000001501681e-10,1.0000000000000002e-10,1.0000000001483389e-10,1.0000000000000002e-10,1.0e-10,1.0e-10,1.0e-10,0.999999142979841
