t_6B.1,t_6B.1A.2,t_6B.1A.3,t_6B.1A.4,t_6B.1A.5a,t_6B.1A.5a1,t_6B.1A.5a2,t_6B.1A.5b,t_6B.1A.6,t_6B.1A.7,t_pre-6B.1,c_6B.1,c_6B.1A.2,c_6B.1A.3,c_6B.1A.4,c_6B.1A.5a,c_6B.1A.5a1,c_6B.1A.5a2,c_6B.1A.5b,c_6B.1A.6,c_6B.1A.7,c_pre-6B.1,k_6B.1,k_6B.1A.2,k_6B.1A.3,k_6B.1A.4,k_6B.1A.5a,k_6B.1A.5a1,k_6B.1A.5a2,k_6B.1A.5b,k_6B.1A.6,k_6B.1A.7,k_pre-6B.1,qt_6B.1,qt_6B.1A.2,qt_6B.1A.3,qt_6B.1A.4,qt_6B.1A.5a,qt_6B.1A.5a1,qt_6B.1A.5a2,qt_6B.1A.5b,qt_6B.1A.6,qt_6B.1A.7,qt_pre-6B.1
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.312500000046876,10.0,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,10.0,10.0,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000002211204e-10,10.0,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,10.0,10.0,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000002211204e-10,10.0,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,10.0,10.0,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000002211204e-10,10.0,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,10.0,10.0,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000002211204e-10,10.0,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.992732404519902,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0e-10,1.0000000014513404e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000000199807e-10,1.0e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13671875009863282,0.4296875000957031,1.0000000001019855e-10,0.3417968750965821,1.0000000001019855e-10,0.3417968750965821,1.0000000001019855e-10,0.3417968750965821,1.0000000001019855e-10,0.3417968750965821,9.993413741596163,0.031250000096875,1.0e-10,1.0000000000014688e-10,1.0000000003321809e-10,1.0000000008969716e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312500000096875,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,1.0000000000932438e-10,0.312500000096875,9.973654966384649,1.0e-10,1.0e-10,1.0000000000008394e-10,1.0000000003037083e-10,1.0000000008200882e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000582774e-10,0.13671875009863282,1.0000000001019855e-10,0.3417968750965821,1.0000000001019855e-10,0.3417968750965821,1.0000000001019855e-10,0.3417968750965821,9.976124813286088,1.0e-10,1.0e-10,1.0000000000014688e-10,0.029943771249789815,1.0e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0000000323778348e-10,1.0000000000147012e-10,1.0000001461049797e-10,1.0000000000147012e-10,1.0000001461049797e-10,1.0000000000147012e-10,1.0000001461049797e-10,1.0000000000147012e-10,1.0000001461049797e-10,9.989368719075323,1.0e-10,1.0e-10,1.000000000005086e-10,0.000158535440894162,0.03438926732191698,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,1.0000000000852515e-10,1.0e-10,9.970929618079612,1.0e-10,1.0e-10,1.0000000000004797e-10,1.0000000002557545e-10,1.0000000006906006e-10,1.0000000000000751e-10,1.0000000001260945e-10,1.0000000001438619e-10,1.0e-10,1.0e-10,1.0
