t_6B.1,t_6B.1A.2,t_6B.1A.3,t_6B.1A.4,t_6B.1A.5a,t_6B.1A.5a1,t_6B.1A.5a2,t_6B.1A.5b,t_6B.1A.6,t_6B.1A.7,t_pre-6B.1,c_6B.1,c_6B.1A.2,c_6B.1A.3,c_6B.1A.4,c_6B.1A.5a,c_6B.1A.5a1,c_6B.1A.5a2,c_6B.1A.5b,c_6B.1A.6,c_6B.1A.7,c_pre-6B.1,k_6B.1,k_6B.1A.2,k_6B.1A.3,k_6B.1A.4,k_6B.1A.5a,k_6B.1A.5a1,k_6B.1A.5a2,k_6B.1A.5b,k_6B.1A.6,k_6B.1A.7,k_pre-6B.1,qt_6B.1,qt_6B.1A.2,qt_6B.1A.3,qt_6B.1A.4,qt_6B.1A.5a,qt_6B.1A.5a1,qt_6B.1A.5a2,qt_6B.1A.5b,qt_6B.1A.6,qt_6B.1A.7,qt_pre-6B.1,maxll,convergence
2015-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0514275865097178,1.0e-10,1.0000000000010964e-10,1.0e-10,1.0000000000010964e-10,1.0e-10,1.0000000000027822e-10,1.0e-10,1.0000000000010964e-10,1.0e-10,0.9946545414816419,0.0063432680851224004,3.642698013137947e-9,1.0e-10,1.0000000000000007e-10,1.0000000000006533e-10,1.0e-10,1.000000000000042e-10,1.0e-10,1.0e-10,1.0e-10,0.9982696988678639,-92.95616964071412,FTOL_REACHED
