t_6B.1,t_6B.1A.1,t_6B.1A.2,t_6B.1A.3,t_6B.1A.4,t_6B.1A.5a1,t_6B.1A.5a2,t_6B.1A.5b,t_6B.1A.6,t_6B.1A.7,t_pre-6B.1,c_6B.1,c_6B.1A.1,c_6B.1A.2,c_6B.1A.3,c_6B.1A.4,c_6B.1A.5a1,c_6B.1A.5a2,c_6B.1A.5b,c_6B.1A.6,c_6B.1A.7,c_pre-6B.1,k_6B.1,k_6B.1A.1,k_6B.1A.2,k_6B.1A.3,k_6B.1A.4,k_6B.1A.5a1,k_6B.1A.5a2,k_6B.1A.5b,k_6B.1A.6,k_6B.1A.7,k_pre-6B.1,qt_6B.1,qt_6B.1A.1,qt_6B.1A.2,qt_6B.1A.3,qt_6B.1A.4,qt_6B.1A.5a1,qt_6B.1A.5a2,qt_6B.1A.5b,qt_6B.1A.6,qt_6B.1A.7,qt_pre-6B.1,maxll,convergence
2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9829196007935639,0.9775326434113871,0.9760996842003968,0.9823909620577755,0.9760217378206754,1.0360562106202142,1.0469455742882434,1.0061409923450952,0.9808645476363929,1.0027959977220315,1.004317597325727,0.23762468046512067,0.036445883234401386,0.05328107728857848,0.05815324110119087,0.004880817503923768,0.00971363242723764,0.001723133028382424,0.11702283994237,0.08948633631003039,0.07954420159918724,0.0004786698291115841,-83.68789144750826,FTOL_REACHED
