t_6B.1,t_6B.1A.1,t_6B.1A.2,t_6B.1A.3,t_6B.1A.4,t_6B.1A.5a1,t_6B.1A.5a2,t_6B.1A.5b,t_6B.1A.6,t_6B.1A.7,t_pre-6B.1,c_6B.1,c_6B.1A.1,c_6B.1A.2,c_6B.1A.3,c_6B.1A.4,c_6B.1A.5a1,c_6B.1A.5a2,c_6B.1A.5b,c_6B.1A.6,c_6B.1A.7,c_pre-6B.1,k_6B.1,k_6B.1A.1,k_6B.1A.2,k_6B.1A.3,k_6B.1A.4,k_6B.1A.5a1,k_6B.1A.5a2,k_6B.1A.5b,k_6B.1A.6,k_6B.1A.7,k_pre-6B.1,qt_6B.1,qt_6B.1A.1,qt_6B.1A.2,qt_6B.1A.3,qt_6B.1A.4,qt_6B.1A.5a1,qt_6B.1A.5a2,qt_6B.1A.5b,qt_6B.1A.6,qt_6B.1A.7,qt_pre-6B.1,maxll,convergence
2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.019992677256719,1.0e-10,1.0e-10,1.0e-10,1.0e-10,0.9885465751605593,0.9951983068658987,0.6721843604325165,1.0e-10,0.9138074039096936,0.39106867871289624,4.214975166204223e-7,0.00016609438173278523,0.9918515025260858,0.002123538581301632,7.320998922820667e-5,0.0030866815178630554,0.0009320295396050272,0.001343967996490298,6.765992221090532e-5,3.20232504726165e-5,0.0002808100658113521,-30.597827331506462,FTOL_REACHED
