t_6B.1,t_6B.1A.1,t_6B.1A.2,t_6B.1A.3,t_6B.1A.4,t_6B.1A.5a1,t_6B.1A.5a2,t_6B.1A.5b,t_6B.1A.6,t_6B.1A.7,t_pre-6B.1,c_6B.1,c_6B.1A.1,c_6B.1A.2,c_6B.1A.3,c_6B.1A.4,c_6B.1A.5a1,c_6B.1A.5a2,c_6B.1A.5b,c_6B.1A.6,c_6B.1A.7,c_pre-6B.1,k_6B.1,k_6B.1A.1,k_6B.1A.2,k_6B.1A.3,k_6B.1A.4,k_6B.1A.5a1,k_6B.1A.5a2,k_6B.1A.5b,k_6B.1A.6,k_6B.1A.7,k_pre-6B.1,qt_6B.1,qt_6B.1A.1,qt_6B.1A.2,qt_6B.1A.3,qt_6B.1A.4,qt_6B.1A.5a1,qt_6B.1A.5a2,qt_6B.1A.5b,qt_6B.1A.6,qt_6B.1A.7,qt_pre-6B.1,maxll,convergence
2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0036514854490288,0.07854634777573043,1.0327231525835407,0.8894464535586288,1.6323978362668127e-10,1.629140824233133,1.6169984523738101,1.6015492003206426,0.9097695632942043,1.570537451864523,1.4806835163699699,0.0019692004776232777,0.009925287785280205,0.00021107896583557942,0.0006423390706932295,0.9569755717937456,0.0036628979058193406,0.0025609096899006393,0.0016451694486294079,0.0008058561740817553,0.0008502297818885384,1.2444207480183236e-5,-391.57471218577155,XTOL_REACHED
