t_6B.1,t_6B.1A.1,t_6B.1A.2,t_6B.1A.3,t_6B.1A.4,t_6B.1A.5a1,t_6B.1A.5a2,t_6B.1A.5b,t_6B.1A.6,t_6B.1A.7,t_pre-6B.1,c_6B.1,c_6B.1A.1,c_6B.1A.2,c_6B.1A.3,c_6B.1A.4,c_6B.1A.5a1,c_6B.1A.5a2,c_6B.1A.5b,c_6B.1A.6,c_6B.1A.7,c_pre-6B.1,k_6B.1,k_6B.1A.1,k_6B.1A.2,k_6B.1A.3,k_6B.1A.4,k_6B.1A.5a1,k_6B.1A.5a2,k_6B.1A.5b,k_6B.1A.6,k_6B.1A.7,k_pre-6B.1,qt_6B.1,qt_6B.1A.1,qt_6B.1A.2,qt_6B.1A.3,qt_6B.1A.4,qt_6B.1A.5a1,qt_6B.1A.5a2,qt_6B.1A.5b,qt_6B.1A.6,qt_6B.1A.7,qt_pre-6B.1,maxll,convergence
2017-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0010490399838328,1.0376251507833032,1.0455585141626642,1.045788452850561,1.0005607154340748,1.0e-10,6.998145253048489e-5,1.0287715862373317,1.0599597495017727,1.0434767596491759,0.9787697338580436,0.908678274083254,0.003865436795736539,0.00018998353474073472,0.00032817209966297877,0.004403354757212316,1.0e-10,1.0e-10,0.005050157735725995,0.00023917779176835133,0.0002041393042817033,0.06698552940895502,-53.698563058633994,FTOL_REACHED
