date,v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v000,average_c,average_k
2024-01-31,0.07928091289043093,0.0683877438152952,0.010762856895158183,0.0023361652090464905,0.273191117159406,0.04853933066357987,0.031880764050389226,0.039832970955563256,0.016700519128128314,0.09830461213355957,0.1172134037567321,0.2135696033427109,1.0,1.0690088676778853
2024-02-01,0.08053284632590081,0.06730351775060808,0.010516687616066436,0.0024657555302308163,0.2741308443932525,0.04878519183818696,0.0317118959288865,0.03983177838621008,0.016460421634415363,0.10255507823715873,0.11612656204313034,0.20957942031595334,1.0,1.0702412342232246
2024-02-02,0.08177757357860746,0.06621503362484896,0.010272835096749575,0.002601657318781736,0.2749837310722252,0.04901622775374481,0.03153364510346289,0.039817569278702336,0.016218518085448594,0.10695350469545908,0.11501240062860711,0.20559730376336227,1.0,1.0714984707953135
2024-02-03,0.08301363560703491,0.06512265873036928,0.010031339583821118,0.0027441067228923736,0.27574723122138156,0.04923190966650164,0.03134598601990468,0.039790110391008465,0.01597489226557235,0.11150251909572938,0.1138711989504348,0.2016244117453494,1.0,1.0727808199330287
2024-02-04,0.08423953241244797,0.06402677522259562,0.009792242053927638,0.0028933430441885253,0.276418853012457,0.0494317153507496,0.031148904566374685,0.039749180381340496,0.015729632140785866,0.11620461103006803,0.11270327607302533,0.1976619347120393,1.0,1.074088495383042
2024-02-05,0.08545372530259286,0.06292778018638871,0.009555584170252474,0.003049608302033724,0.27699616778902114,0.049615130785054036,0.030942398655179674,0.039694570922633586,0.015482829905011803,0.12106211689785758,0.11150899195101231,0.19371109513296203,0.9999999999999999,1.0754216797273215
2024-02-06,0.08665463943883642,0.061826085662680635,0.009321408235694887,0.00321314675740566,0.2774768193636762,0.049781651902352286,0.030726478796329504,0.03962608783270212,0.01523458201631215,0.12607720434261252,0.11028874863120469,0.18977314702019288,0.9999999999999999,1.0767805219751418
2024-02-07,0.0878406666894995,0.06072211861753302,0.009089757139174622,0.0033842043973422195,0.2778585335740568,0.049930786403095846,0.03050116865753024,0.03954355221590154,0.014984989218904274,0.13125185643392945,0.10904299136937133,0.1858493752836612,1.0,1.0781651351460149
2024-02-08,0.08901016879981294,0.05961632084432528,0.008860674293432392,0.003563028380414503,0.2781391280706278,0.050062055627431684,0.030266505606270925,0.039446801611419564,0.01473415654871734,0.13658785568281387,0.10777220964583815,0.18194109488889554,0.9999999999999999,1.079575593861958
2024-02-09,0.0901614808833272,0.05850914879256542,0.008634203563441316,0.003749866443891039,0.27831652229910164,0.05017499648033009,0.03002254122957369,0.03933569114236162,0.014482193320807699,0.14208676798049835,0.10647693806547336,0.1780496497986287,1.0000000000000002,1.0810119319663065
2024-02-10,0.09129291522792125,0.05740107332445935,0.008410389186900978,0.003944966273335202,0.27838874761728855,0.05026916339893356,0.029769341826642978,0.03921009465749854,0.01422921309849054,0.1477499265450961,0.10515775713125446,0.17417641171217846,1.0,1.0824741401812152
2024-02-11,0.09240276541698443,0.05629257939253479,0.008189275686047121,0.004148574836237984,0.2783539574976379,0.05034413035382302,0.029506988869238724,0.039069905858452804,0.013975333642413037,0.1535784159868899,0.10381529387520676,0.17032277858453349,1.0,1.0839621638243033
2024-02-12,0.09348931076133543,0.055184165633692155,0.007970907770513997,0.004360937681571637,0.2782104377591961,0.050399492874295924,0.02923557942462863,0.03891503940446175,0.013720676838239288,0.1595730566050142,0.10245022233200328,0.16649017291504764,1.0,1.0854759006040802
2024-02-13,0.09455082103263061,0.054076343876877764,0.007755330231462842,0.004582298207517352,0.27795661676503997,0.05043487008614755,0.028955226535921905,0.038745431986164154,0.0134653686019996,0.16573438903177737,0.10106326384162806,0.16268003980283274,0.9999999999999999,1.087015198513348
2024-02-14,0.09558556148667666,0.05296963856134249,0.007542587827086622,0.004812896900128561,0.27759107551795653,0.05044990674974697,0.028666059554491013,0.038561043359555826,0.013209538762113154,0.1720626593487988,0.09965518716730924,0.15889384476479407,1.0,1.0885798538411255
2024-02-15,0.09659179816192244,0.051864586062845976,0.007332725159633744,0.005052970546156168,0.27711255758355136,0.05044427528539571,0.02836822441921591,0.0383618573309968,0.012953320917191053,0.17855780480432917,0.09822680841542712,0.15513307131333465,1.0,1.0901696093242181
2024-02-16,0.09756780343467217,0.050761733926024254,0.007125786544240283,0.005302751423706487,0.2765199787660553,0.050417677772061624,0.02806188387738662,0.03814788268390174,0.01269685226892521,0.18521944026435927,0.09677899074505443,0.15139921829361258,1.0,1.0917841524596308
2024-02-17,0.09851186180901178,0.04966164000187446,0.006921815869962402,0.005562466474858462,0.2758124364590394,0.050369847904843654,0.027747217642247485,0.037919154037596416,0.01244027342954599,0.19204684553275203,0.09531264385577509,0.14769379698249285,1.0,1.0934231139990178
2024-02-18,0.0994222759159067,0.048564871490088445,0.006720856453497125,0.005832336464808934,0.27498921859094233,0.050300552895915084,0.027424422482386326,0.03767573262878517,0.012183728203522946,0.1990389536769119,0.09382872324361782,0.14401832795361713,1.0,1.0950860666461713
2024-02-19,0.10029737269243214,0.04747200388680834,0.006522950886175883,0.006112575132535528,0.274049812083786,0.050209595303221055,0.027093712238467488,0.03741770700614674,0.011927363343393801,0.2061943404952449,0.09232822921635149,0.14037433771543661,0.9999999999999999,1.0967725239780775
2024-02-20,0.10113550970862623,0.04638361983932453,0.006328140874926105,0.006403388338356231,0.27299391074267504,0.05009681477086262,0.02675531776317986,0.03714519362875722,0.011671328279844928,0.21351121526066913,0.09081220566103812,0.13676335513173998,1.0,1.0984819396092709
2024-02-21,0.10193508160616069,0.04530030791020561,0.006136467077999152,0.006704973214119634,0.2718214224938509,0.04996208966493103,0.026409486780715606,0.03685833735934494,0.011415774826414368,0.2209874128707888,0.08928173855857043,0.13318690763689878,0.9999999999999999,1.100213706618165
2024-02-22,0.10269452660994285,0.04422266125435015,0.0059479689363616545,0.0070175173220700824,0.2705324758902522,0.04980533858857175,0.02605648366261475,0.03655731184381714,0.011160856859447489,0.22862038752990163,0.08773795424193477,0.12964651726073562,1.0,1.1019671572526906
2024-02-23,0.10341233307093686,0.043151276213482616,0.005762684501743689,0.007341197828689121,0.26912742580574134,0.04962652176026455,0.02569658911740249,0.0362423197690637,0.010906729974206258,0.23640720808069488,0.08618201739713542,0.12614369648063917,1.0,1.1037415629309235
2024-02-24,0.10408704599599604,0.042086750833657316,0.005580650262427243,0.007676180700011624,0.26760685824245045,0.04942564223971888,0.025330099792105952,0.03591359299173864,0.010653551118309047,0.24434455509430156,0.08461512880805937,0.12267994392122383,1.0,1.1055361345504424
2024-02-25,0.10471727351839039,0.04102968331236935,0.005401900967939962,0.008022619925045082,0.2659715941801008,0.049202746986408565,0.02495732778445892,0.035571392531545766,0.010401478203956765,0.252428719816355,0.0830385228490277,0.11925673992440167,1.0,1.1073500231179478
2024-02-26,0.10530169326105177,0.03998067038288432,0.005226469453891003,0.008380656773977093,0.2642226924016586,0.04895792773661158,0.024578600065380964,0.035216008423505724,0.01015066970067731,0.26065560505383917,0.08145346473134402,0.11587554201517847,1.0,1.109182320708175
2024-02-27,0.1058390585433904,0.03894030564437444,0.005054386468246168,0.008750419097833785,0.26236145123629295,0.04869132168587955,0.02419425781214221,0.03484775942474978,0.009901284210590972,0.26902072807296584,0.07986124751277528,0.11253778029075867,1.0,1.1110320617584257
2024-02-28,0.10632820438191415,0.03790917784736843,0.0048856805003868,0.009132020676146886,0.2603894091682623,0.04840311196513294,0.023804655653487116,0.0344669925725644,0.009653480028459232,0.2775192255621615,0.07826318888155219,0.10924485276256424,1.0000000000000002,1.1128982247020849
2024-02-29,0.10676805323483889,0.03688786914486843,0.004720377614329599,0.009525560618996136,0.2583083442690018,0.048093527900055034,0.023410160828878153,0.03407408259168349,0.009407414689023624,0.2861458606966497,0.07666062772911317,0.10599812068256187,0.9999999999999999,1.114779733941381
2024-03-01,0.10715762044144994,0.035876953320244785,0.004558501287501375,0.009931122829515693,0.2561202724192582,0.04776284504512767,0.023011152264922462,0.03366943115018245,0.009163244504365883,0.29489503232230396,0.07505492052839706,0.10279890388673052,1.0,1.1166754621563753
2024-03-02,0.10749601930817466,0.034876994003668546,0.004400072256462782,0.01034877553258764,0.2538274442984772,0.047411384985496956,0.022608019572944976,0.033253465964746806,0.008921124094220608,0.3037607862566181,0.07344743753697164,0.09964847618963013,1.0,1.1185842329438023
2024-03-03,0.10778246579517348,0.033888542889372875,0.004245108370957575,0.01077857087499557,0.25143234112971513,0.04703951490185957,0.02220116197256046,0.03282663975755638,0.008681205912343198,0.3127368286840925,0.07183955884662767,0.09654806086474554,1.0,1.1205048237759836
2024-03-04,0.10801628275973726,0.03291213796642772,0.004093624457628234,0.011220544601778647,0.2489376691799283,0.04664764689569134,0.021790987146955477,0.032389429068514566,0.008443639772174757,0.32181654160232764,0.07023267030322358,0.09349882624561245,1.0,1.1224359692666057
2024-03-05,0.1081969037158897,0.031948301775963465,0.003945632194685157,0.01167471581291794,0.24634635302747082,0.046236237074374874,0.021377910036408595,0.031942332928046546,0.008208572375148842,0.33099300025399014,0.06862815932249924,0.09050188148260474,1.0000000000000002,1.124376364726817
2024-03-06,0.1083238760732949,0.030997539707872567,0.0038011399987447738,0.012141086803808534,0.24366152762079993,0.04580578439808758,0.020962351577336627,0.03148587139716148,0.007976146845049136,0.3402589924588663,0.0670274106292466,0.08755827248973169,1.0,1.1263246699918297
2024-03-07,0.10839686382283559,0.030060338349953107,0.003660152924962868,0.01261964299223125,0.24088652916458514,0.045356829292654235,0.0205447373948441,0.031020583982900758,0.00774650227185074,0.34960703973980956,0.06543180194859716,0.08466897811477558,1.0,1.12827951349515
2024-03-08,0.10841564964099369,0.0291371639022272,0.0035226725814838837,0.013110352933747689,0.23802488488143828,0.04488995203491176,0.020125496457358748,0.030547027938654114,0.007519773268458366,0.3590294201168293,0.06384269967923285,0.08183490656466408,1.0,1.1302394965646678
2024-03-09,0.1083801363903753,0.028228460668771847,0.003388697059106097,0.013613168426611049,0.23508030170914238,0.04440577091944232,0.019705059702446782,0.03006577646009219,0.00729608954369264,0.3685181924252021,0.06226145457901997,0.07905689211609723,1.0,1.1322031979122524
